0	[GPS]	0	31.592063815390322	120.781020972152930	237.651350509851170	751.824	-21.787	0	0	
0	[GPS]	0	31.592063798443093	120.781020851770140	237.608238355810070	751.813	-21.789	0	0	
0	[GPS]	0	31.592063797278634	120.781020794297940	237.570945522941800	751.807	-21.790	0	0	
0	[GPS]	0	31.592063797278634	120.781020794297940	237.570945522941800	751.807	-21.790	0	0	
0	[GPS]	0	31.592063736158980	120.781020646758660	237.505211782369600	751.793	-21.796	0	0	
0	[GPS]	0	31.592063736158980	120.781020646758660	237.505211782369600	751.793	-21.796	0	0	
0	[GPS]	0	31.592063774387864	120.781020600021070	237.478574044606550	751.789	-21.792	0	0	
0	[GPS]	0	31.592063743360555	120.781020551048640	237.455843175048730	751.784	-21.796	0	0	
0	[GPS]	0	31.592063743360555	120.781020551048640	237.455843175048730	751.784	-21.796	0	0	
0	[GPS]	0	31.592063758957739	120.781020488946980	237.421938116008790	751.778	-21.794	0	0	
0	[GPS]	0	31.592063758957739	120.781020488946980	237.421938116008790	751.778	-21.794	0	0	
0	[GPS]	0	31.592063784726808	120.781020488107120	237.409042718855800	751.778	-21.791	0	0	
0	[GPS]	0	31.592063776335419	120.781020498567340	237.398251019967180	751.779	-21.792	0	0	
0	[GPS]	0	31.592063776335419	120.781020498567340	237.398251019967180	751.779	-21.792	0	0	
0	[GPS]	0	31.592063833521657	120.781020556352390	237.387541283348610	751.785	-21.786	0	0	
0	[GPS]	0	31.592063833521657	120.781020556352390	237.387541283348610	751.785	-21.786	0	0	
0	[GPS]	0	31.592063870999908	120.781020596859320	237.390765132636860	751.789	-21.781	0	0	
0	[GPS]	0	31.592063881572923	120.781020650319930	237.391776000634020	751.794	-21.780	0	0	
0	[GPS]	0	31.592063950945874	120.781020685694260	237.390191396746590	751.797	-21.772	0	0	
0	[GPS]	0	31.592063942600333	120.781020722118340	237.386585056864820	751.801	-21.774	0	0	
0	[GPS]	0	31.592063942600333	120.781020722118340	237.386585056864820	751.801	-21.774	0	0	
0	[GPS]	0	31.592063950199140	120.781020712729880	237.386830943674970	751.800	-21.773	0	0	
0	[GPS]	0	31.592063950199140	120.781020712729880	237.386830943674970	751.800	-21.773	0	0	
0	[GPS]	0	31.592063944583668	120.781020700575920	237.388880000425930	751.798	-21.773	0	0	
0	[GPS]	0	31.592063925454699	120.781020659977630	237.386967547458340	751.795	-21.775	0	0	
0	[GPS]	0	31.592063925454699	120.781020659977630	237.386967547458340	751.795	-21.775	0	0	
0	[GPS]	0	31.592063918145993	120.781020641349360	237.384071547250240	751.793	-21.776	0	0	
0	[GPS]	0	31.592063908993836	120.781020624749170	237.387650566375330	751.791	-21.777	0	0	
0	[GPS]	0	31.592063908965180	120.781020587239880	237.391475472310530	751.788	-21.777	0	0	
0	[GPS]	0	31.592063892053616	120.781020557517520	237.393469887548180	751.785	-21.779	0	0	
0	[GPS]	0	31.592063892053616	120.781020557517520	237.393469887548180	751.785	-21.779	0	0	
0	[GPS]	0	31.592063889213161	120.781020549283720	237.393305963008090	751.784	-21.779	0	0	
0	[GPS]	0	31.592063881739357	120.781020534014220	237.390983698690290	751.783	-21.780	0	0	
0	[GPS]	0	31.592063875693128	120.781020540294020	237.390491925070050	751.783	-21.781	0	0	
0	[GPS]	0	31.592063862324167	120.781020530724760	237.391557434580560	751.782	-21.782	0	0	
0	[GPS]	0	31.592063862324167	120.781020530724760	237.391557434580560	751.782	-21.782	0	0	
0	[GPS]	0	31.592063882077380	120.781020524643450	237.393715774358300	751.782	-21.780	0	0	
0	[GPS]	0	31.592063882077380	120.781020524643450	237.393715774358300	751.782	-21.780	0	0	
0	[GPS]	0	31.592063897838525	120.781020533114880	237.393387925278150	751.783	-21.778	0	0	
0	[GPS]	0	31.592063861615614	120.781020530174660	237.395983397162750	751.782	-21.782	0	0	
0	[GPS]	0	31.592063861615614	120.781020530174660	237.395983397162750	751.782	-21.782	0	0	
0	[GPS]	0	31.592063873867421	120.781020531977900	237.396065359432780	751.783	-21.781	0	0	
0	[GPS]	0	31.592063873867421	120.781020531977900	237.396065359432780	751.783	-21.781	0	0	
0	[GPS]	0	31.592063876270974	120.781020533490660	237.395409661272450	751.783	-21.781	0	0	
0	[GPS]	0	31.592063877867083	120.781020539968650	237.392568302577730	751.783	-21.781	0	0	
0	[GPS]	0	31.592063877867083	120.781020539968650	237.392568302577730	751.783	-21.781	0	0	
0	[GPS]	0	31.592063892116126	120.781020555561510	237.392322415767610	751.785	-21.779	0	0	
0	[GPS]	0	31.592063892116126	120.781020555561510	237.392322415767610	751.785	-21.779	0	0	
0	[GPS]	0	31.592063875527465	120.781020551628470	237.391748679877340	751.784	-21.781	0	0	
0	[GPS]	0	31.592063880897772	120.781020535727830	237.391748679877340	751.783	-21.780	0	0	
0	[GPS]	0	31.592063880897772	120.781020535727830	237.391748679877340	751.783	-21.780	0	0	
0	[GPS]	0	31.592063880157973	120.781020545876830	237.392540981821070	751.784	-21.780	0	0	
0	[GPS]	0	31.592063880157973	120.781020545876830	237.392540981821070	751.784	-21.780	0	0	
0	[GPS]	0	31.592063879914470	120.781020538624590	237.390601208096770	751.783	-21.780	0	0	
0	[GPS]	0	31.592063882664881	120.781020554461650	237.390956377933610	751.785	-21.780	0	0	
0	[GPS]	0	31.592063882664881	120.781020554461650	237.390956377933610	751.785	-21.780	0	0	
0	[GPS]	0	31.592063875488520	120.781020556340070	237.390819774150200	751.785	-21.781	0	0	
0	[GPS]	0	31.592063875488520	120.781020556340070	237.390819774150200	751.785	-21.781	0	0	
