3	[SLPS]	0	407.854	59.902	0	142.303	0	0	0	0	
3	[SLPS]	0	407.854	59.902	0	142.303	0	0	0	0	
3	[SLPS]	0	407.996	59.712	0	142.298	0	0	0	0	
3	[SLPS]	0	408.134	59.521	0	142.304	0	0	0	0	
3	[SLPS]	0	408.276	59.327	0	142.309	0	0	0	0	
3	[SLPS]	0	408.416	59.132	0	142.319	0	0	0	0	
3	[SLPS]	0	408.416	59.132	0	142.319	0	0	0	0	
3	[SLPS]	0	408.558	58.927	0	142.334	0	0	0	0	
3	[SLPS]	0	408.702	58.737	0	142.336	0	0	0	0	
3	[SLPS]	0	408.702	58.737	0	142.336	0	0	0	0	
3	[SLPS]	0	408.976	58.356	0	142.355	0	0	0	0	
3	[SLPS]	0	408.976	58.356	0	142.355	0	0	0	0	
3	[SLPS]	0	409.115	58.162	0	142.364	0	0	0	0	
3	[SLPS]	0	409.265	57.975	0	142.364	0	0	0	0	
3	[SLPS]	0	409.265	57.975	0	142.364	0	0	0	0	
3	[SLPS]	0	409.542	57.604	0	142.385	0	0	0	0	
3	[SLPS]	0	409.542	57.604	0	142.385	0	0	0	0	
3	[SLPS]	0	409.685	57.415	0	142.397	0	0	0	0	
3	[SLPS]	0	409.828	57.244	0	142.399	0	0	0	0	
3	[SLPS]	0	409.828	57.244	0	142.399	0	0	0	0	
3	[SLPS]	0	410.123	56.867	0	142.415	0	0	0	0	
3	[SLPS]	0	410.123	56.867	0	142.415	0	0	0	0	
3	[SLPS]	0	410.265	56.691	0	142.417	0	0	0	0	
3	[SLPS]	0	410.409	56.523	0	142.413	0	0	0	0	
3	[SLPS]	0	410.409	56.523	0	142.413	0	0	0	0	
3	[SLPS]	0	410.694	56.164	0	142.429	0	0	0	0	
3	[SLPS]	0	410.694	56.164	0	142.429	0	0	0	0	
3	[SLPS]	0	410.841	55.992	0	142.431	0	0	0	0	
3	[SLPS]	0	410.984	55.807	0	142.440	0	0	0	0	
3	[SLPS]	0	410.984	55.807	0	142.440	0	0	0	0	
3	[SLPS]	0	411.258	55.444	0	142.457	0	0	0	0	
3	[SLPS]	0	411.258	55.444	0	142.457	0	0	0	0	
3	[SLPS]	0	411.398	55.262	0	142.458	0	0	0	0	
3	[SLPS]	0	411.530	55.081	0	142.462	0	0	0	0	
3	[SLPS]	0	411.530	55.081	0	142.462	0	0	0	0	
3	[SLPS]	0	411.795	54.718	0	142.476	0	0	0	0	
3	[SLPS]	0	411.795	54.718	0	142.476	0	0	0	0	
3	[SLPS]	0	411.926	54.530	0	142.489	0	0	0	0	
3	[SLPS]	0	412.060	54.358	0	142.492	0	0	0	0	
3	[SLPS]	0	412.188	54.166	0	142.513	0	0	0	0	
3	[SLPS]	0	412.313	53.988	0	142.523	0	0	0	0	
3	[SLPS]	0	412.313	53.988	0	142.523	0	0	0	0	
3	[SLPS]	0	412.577	53.630	0	142.532	0	0	0	0	
3	[SLPS]	0	412.577	53.630	0	142.532	0	0	0	0	
3	[SLPS]	0	412.711	53.445	0	142.537	0	0	0	0	
3	[SLPS]	0	412.846	53.285	0	142.529	0	0	0	0	
3	[SLPS]	0	412.846	53.285	0	142.529	0	0	0	0	
3	[SLPS]	0	413.112	52.947	0	142.561	0	0	0	0	
3	[SLPS]	0	413.112	52.947	0	142.561	0	0	0	0	
3	[SLPS]	0	413.246	52.785	0	142.565	0	0	0	0	
3	[SLPS]	0	413.382	52.610	0	142.574	0	0	0	0	
3	[SLPS]	0	413.382	52.610	0	142.574	0	0	0	0	
3	[SLPS]	0	413.645	52.282	0	142.572	0	0	0	0	
3	[SLPS]	0	413.645	52.282	0	142.572	0	0	0	0	
3	[SLPS]	0	413.776	52.114	0	142.593	0	0	0	0	
3	[SLPS]	0	413.906	51.966	0	142.588	0	0	0	0	
3	[SLPS]	0	413.906	51.966	0	142.588	0	0	0	0	
3	[SLPS]	0	414.159	51.626	0	142.604	0	0	0	0	
3	[SLPS]	0	414.159	51.626	0	142.604	0	0	0	0	
3	[SLPS]	0	414.287	51.463	0	142.603	0	0	0	0	
3	[SLPS]	0	414.412	51.292	0	142.607	0	0	0	0	
3	[SLPS]	0	414.412	51.292	0	142.607	0	0	0	0	
3	[SLPS]	0	414.670	50.978	0	142.624	0	0	0	0	
3	[SLPS]	0	414.670	50.978	0	142.624	0	0	0	0	
3	[SLPS]	0	414.794	50.805	0	142.640	0	0	0	0	
3	[SLPS]	0	414.921	50.638	0	142.642	0	0	0	0	
3	[SLPS]	0	415.048	50.467	0	142.645	0	0	0	0	
3	[SLPS]	0	415.166	50.296	0	142.653	0	0	0	0	
3	[SLPS]	0	415.166	50.296	0	142.653	0	0	0	0	
3	[SLPS]	0	415.296	50.134	0	142.652	0	0	0	0	
3	[SLPS]	0	415.420	49.970	0	142.669	0	0	0	0	
3	[SLPS]	0	415.556	49.818	0	142.664	0	0	0	0	
3	[SLPS]	0	415.681	49.653	0	142.674	0	0	0	0	
3	[SLPS]	0	415.681	49.653	0	142.674	0	0	0	0	
3	[SLPS]	0	415.927	49.320	0	142.680	0	0	0	0	
3	[SLPS]	0	415.927	49.320	0	142.680	0	0	0	0	
3	[SLPS]	0	416.051	49.159	0	142.696	0	0	0	0	
3	[SLPS]	0	416.172	49.000	0	142.695	0	0	0	0	
3	[SLPS]	0	416.172	49.000	0	142.695	0	0	0	0	
3	[SLPS]	0	416.393	48.664	0	142.725	0	0	0	0	
3	[SLPS]	0	416.393	48.664	0	142.725	0	0	0	0	
3	[SLPS]	0	416.517	48.507	0	142.716	0	0	0	0	
3	[SLPS]	0	416.646	48.341	0	142.707	0	0	0	0	
3	[SLPS]	0	416.779	48.182	0	142.694	0	0	0	0	
3	[SLPS]	0	416.901	48.021	0	142.726	0	0	0	0	
3	[SLPS]	0	416.901	48.021	0	142.726	0	0	0	0	
3	[SLPS]	0	417.033	47.864	0	142.735	0	0	0	0	
3	[SLPS]	0	417.171	47.722	0	142.750	0	0	0	0	
3	[SLPS]	0	417.171	47.722	0	142.750	0	0	0	0	
3	[SLPS]	0	417.408	47.424	0	142.849	0	0	0	0	
3	[SLPS]	0	417.408	47.424	0	142.849	0	0	0	0	
3	[SLPS]	0	417.635	47.125	0	142.981	0	0	0	0	
3	[SLPS]	0	417.635	47.125	0	142.981	0	0	0	0	
3	[SLPS]	0	417.749	46.969	0	143.069	0	0	0	0	
3	[SLPS]	0	417.846	46.820	0	143.163	0	0	0	0	
3	[SLPS]	0	417.846	46.820	0	143.163	0	0	0	0	
3	[SLPS]	0	418.061	46.514	0	143.401	0	0	0	0	
3	[SLPS]	0	418.061	46.514	0	143.401	0	0	0	0	
3	[SLPS]	0	418.161	46.360	0	143.527	0	0	0	0	
3	[SLPS]	0	418.269	46.211	0	143.665	0	0	0	0	
3	[SLPS]	0	418.269	46.211	0	143.665	0	0	0	0	
3	[SLPS]	0	418.479	45.905	0	143.956	0	0	0	0	
3	[SLPS]	0	418.479	45.905	0	143.956	0	0	0	0	
3	[SLPS]	0	418.577	45.753	0	144.116	0	0	0	0	
3	[SLPS]	0	418.681	45.597	0	144.278	0	0	0	0	
3	[SLPS]	0	418.681	45.597	0	144.278	0	0	0	0	
3	[SLPS]	0	418.889	45.295	0	144.606	0	0	0	0	
3	[SLPS]	0	418.889	45.295	0	144.606	0	0	0	0	
3	[SLPS]	0	418.984	45.141	0	144.784	0	0	0	0	
3	[SLPS]	0	419.086	44.990	0	144.971	0	0	0	0	
3	[SLPS]	0	419.198	44.834	0	145.175	0	0	0	0	
3	[SLPS]	0	419.299	44.682	0	145.388	0	0	0	0	
3	[SLPS]	0	419.299	44.682	0	145.388	0	0	0	0	
3	[SLPS]	0	419.405	44.536	0	145.599	0	0	0	0	
3	[SLPS]	0	419.513	44.382	0	145.812	0	0	0	0	
3	[SLPS]	0	419.612	44.233	0	146.032	0	0	0	0	
3	[SLPS]	0	419.701	44.076	0	146.277	0	0	0	0	
3	[SLPS]	0	419.701	44.076	0	146.277	0	0	0	0	
3	[SLPS]	0	419.799	43.927	0	146.544	0	0	0	0	
3	[SLPS]	0	419.889	43.780	0	146.833	0	0	0	0	
3	[SLPS]	0	419.982	43.630	0	147.137	0	0	0	0	
3	[SLPS]	0	420.073	43.476	0	147.454	0	0	0	0	
3	[SLPS]	0	420.073	43.476	0	147.454	0	0	0	0	
