100	[SLAMPOS]	0	156.061	-90.4522	32.9802
100	[SLAMPOS]	0	156.062	-90.4488	32.9785
100	[SLAMPOS]	0	156.062	-90.4479	32.9802
100	[SLAMPOS]	0	156.058	-90.4473	32.9791
100	[SLAMPOS]	0	156.064	-90.4508	32.9811
100	[SLAMPOS]	0	156.062	-90.4523	32.9802
100	[SLAMPOS]	0	156.063	-90.4517	32.9846
100	[SLAMPOS]	0	156.064	-90.4532	32.9833
100	[SLAMPOS]	0	156.062	-90.454	32.9825
100	[SLAMPOS]	0	156.062	-90.4544	32.9824
100	[SLAMPOS]	0	156.064	-90.4527	32.9816
100	[SLAMPOS]	0	156.064	-90.4525	32.9801
100	[SLAMPOS]	0	156.061	-90.4506	32.9813
100	[SLAMPOS]	0	156.059	-90.452	32.9805
100	[SLAMPOS]	0	156.061	-90.4555	32.9812
100	[SLAMPOS]	0	156.061	-90.4555	32.9812
100	[SLAMPOS]	0	156.06	-90.4544	32.9768
100	[SLAMPOS]	0	156.06	-90.4544	32.9768
100	[SLAMPOS]	0	156.061	-90.4536	32.9816
100	[SLAMPOS]	0	156.061	-90.4518	32.9843
100	[SLAMPOS]	0	156.063	-90.4542	32.985
100	[SLAMPOS]	0	156.06	-90.4518	32.9827
100	[SLAMPOS]	0	156.061	-90.4542	32.9825
100	[SLAMPOS]	0	156.061	-90.4542	32.9825
100	[SLAMPOS]	0	156.063	-90.4531	32.98
100	[SLAMPOS]	0	156.062	-90.4538	32.981
100	[SLAMPOS]	0	156.064	-90.4536	32.9806
100	[SLAMPOS]	0	156.062	-90.4516	32.9807
100	[SLAMPOS]	0	156.062	-90.4519	32.9802
100	[SLAMPOS]	0	156.062	-90.4485	32.9803
100	[SLAMPOS]	0	156.062	-90.4509	32.9779
100	[SLAMPOS]	0	156.062	-90.4489	32.9786
100	[SLAMPOS]	0	156.059	-90.449	32.9748
100	[SLAMPOS]	0	156.059	-90.4501	32.9737
100	[SLAMPOS]	0	156.062	-90.4486	32.9723
100	[SLAMPOS]	0	156.059	-90.4453	32.97
100	[SLAMPOS]	0	156.061	-90.4429	32.9714
100	[SLAMPOS]	0	156.062	-90.4438	32.9713
100	[SLAMPOS]	0	156.064	-90.4427	32.9717
100	[SLAMPOS]	0	156.064	-90.4372	32.9688
100	[SLAMPOS]	0	156.069	-90.4373	32.9716
100	[SLAMPOS]	0	156.062	-90.4319	32.972
100	[SLAMPOS]	0	156.069	-90.4305	32.9736
100	[SLAMPOS]	0	156.069	-90.4324	32.9715
100	[SLAMPOS]	0	156.071	-90.435	32.9723
100	[SLAMPOS]	0	156.066	-90.4376	32.9705
100	[SLAMPOS]	0	156.067	-90.4379	32.9708
100	[SLAMPOS]	0	156.07	-90.4371	32.9681
100	[SLAMPOS]	0	156.076	-90.429	32.967
100	[SLAMPOS]	0	156.076	-90.429	32.967
100	[SLAMPOS]	0	156.077	-90.4213	32.9616
100	[SLAMPOS]	0	156.085	-90.4163	32.9571
100	[SLAMPOS]	0	156.089	-90.4113	32.9588
100	[SLAMPOS]	0	156.094	-90.3961	32.951
100	[SLAMPOS]	0	156.101	-90.3915	32.9505
100	[SLAMPOS]	0	156.115	-90.3755	32.9422
100	[SLAMPOS]	0	156.121	-90.3671	32.9425
100	[SLAMPOS]	0	156.138	-90.3453	32.9252
100	[SLAMPOS]	0	156.143	-90.335	32.9213
100	[SLAMPOS]	0	156.151	-90.3208	32.9141
100	[SLAMPOS]	0	156.175	-90.2823	32.8962
100	[SLAMPOS]	0	156.19	-90.2595	32.8831
100	[SLAMPOS]	0	156.22	-90.2205	32.8656
100	[SLAMPOS]	0	156.246	-90.1893	32.8528
100	[SLAMPOS]	0	156.284	-90.1473	32.8334
100	[SLAMPOS]	0	156.314	-90.0916	32.8089
100	[SLAMPOS]	0	156.361	-90.0215	32.7696
