100	[SLAMPOS]	0	-1.41492	14.3299	358.862
100	[SLAMPOS]	0	-1.43462	14.3844	358.88
100	[SLAMPOS]	0	-1.43886	14.3407	358.895
100	[SLAMPOS]	0	-1.42931	14.331	358.851
100	[SLAMPOS]	0	-1.44862	14.3651	358.885
100	[SLAMPOS]	0	-1.3854	14.3174	358.821
100	[SLAMPOS]	0	-1.42297	14.3723	358.873
100	[SLAMPOS]	0	-1.42395	14.4248	358.82
100	[SLAMPOS]	0	-1.43983	14.5112	358.839
100	[SLAMPOS]	0	-1.41547	14.635	358.772
100	[SLAMPOS]	0	-1.44206	14.7292	358.745
100	[SLAMPOS]	0	-1.41687	14.8638	358.684
100	[SLAMPOS]	0	-1.42949	14.998	358.652
100	[SLAMPOS]	0	-1.44784	15.1283	358.659
100	[SLAMPOS]	0	-1.42554	15.3488	358.547
100	[SLAMPOS]	0	-1.42859	15.4244	358.563
100	[SLAMPOS]	0	-1.4454	15.4976	358.576
100	[SLAMPOS]	0	-1.4454	15.4976	358.576
100	[SLAMPOS]	0	-1.47285	15.7162	358.606
100	[SLAMPOS]	0	-1.44196	16.0515	358.535
100	[SLAMPOS]	0	-1.50113	16.3824	358.641
100	[SLAMPOS]	0	-1.49784	16.4678	358.656
100	[SLAMPOS]	0	-1.45328	16.7032	358.538
100	[SLAMPOS]	0	-1.4674	16.9191	358.479
100	[SLAMPOS]	0	-1.48063	17.1456	358.471
100	[SLAMPOS]	0	-1.47603	17.3577	358.438
100	[SLAMPOS]	0	-1.51935	17.5543	358.468
100	[SLAMPOS]	0	-1.56703	17.7909	358.529
100	[SLAMPOS]	0	-1.50543	17.9415	358.431
100	[SLAMPOS]	0	-1.5406	18.2028	358.432
100	[SLAMPOS]	0	-1.55189	18.6848	358.362
100	[SLAMPOS]	0	-1.55664	19.0214	358.372
100	[SLAMPOS]	0	-1.58372	19.2517	358.367
100	[SLAMPOS]	0	-1.56333	19.8006	358.32
100	[SLAMPOS]	0	-1.59327	20.1401	358.387
100	[SLAMPOS]	0	-1.63454	20.5349	358.402
100	[SLAMPOS]	0	-1.60579	20.9706	358.31
100	[SLAMPOS]	0	-1.63307	21.7652	358.148
100	[SLAMPOS]	0	-1.62727	21.9371	358.115
100	[SLAMPOS]	0	-1.63718	22.2297	358
100	[SLAMPOS]	0	-1.65179	22.5808	357.929
100	[SLAMPOS]	0	-1.67081	23.273	357.805
100	[SLAMPOS]	0	-1.68655	23.718	357.636
100	[SLAMPOS]	0	-1.67874	24.1364	357.497
100	[SLAMPOS]	0	-1.68745	24.2801	357.494
100	[SLAMPOS]	0	-1.71323	24.7178	357.431
100	[SLAMPOS]	0	-1.74874	25.5088	357.312
100	[SLAMPOS]	0	-1.79177	26.0849	357.282
100	[SLAMPOS]	0	-1.79384	26.5661	357.211
100	[SLAMPOS]	0	-1.82032	27.0013	357.16
