0	[SLPS]	0	636.417	-98.297	0	0.000	0	0	
0	[SLPS]	0	636.416	-98.296	0	59.295	0	0	
0	[SLPS]	0	636.418	-98.298	0	59.296	0	0	
0	[SLPS]	0	636.418	-98.298	0	59.296	0	0	
0	[SLPS]	0	636.419	-98.299	0	59.296	0	0	
0	[SLPS]	0	636.419	-98.299	0	59.296	0	0	
0	[SLPS]	0	636.419	-98.300	0	59.295	0	0	
0	[SLPS]	0	636.420	-98.300	0	59.296	0	0	
0	[SLPS]	0	636.420	-98.300	0	59.296	0	0	
0	[SLPS]	0	636.419	-98.301	0	59.295	0	0	
0	[SLPS]	0	636.419	-98.301	0	59.295	0	0	
0	[SLPS]	0	636.417	-98.299	0	59.294	0	0	
0	[SLPS]	0	636.417	-98.300	0	59.294	0	0	
0	[SLPS]	0	636.417	-98.300	0	59.294	0	0	
0	[SLPS]	0	636.421	-98.300	0	59.296	0	0	
0	[SLPS]	0	636.421	-98.300	0	59.296	0	0	
0	[SLPS]	0	636.420	-98.299	0	59.297	0	0	
0	[SLPS]	0	636.420	-98.300	0	59.297	0	0	
0	[SLPS]	0	636.419	-98.298	0	59.297	0	0	
0	[SLPS]	0	636.417	-98.298	0	59.295	0	0	
0	[SLPS]	0	636.417	-98.298	0	59.295	0	0	
0	[SLPS]	0	636.416	-98.300	0	59.296	0	0	
0	[SLPS]	0	636.416	-98.300	0	59.296	0	0	
0	[SLPS]	0	636.416	-98.297	0	59.297	0	0	
0	[SLPS]	0	636.415	-98.295	0	59.298	0	0	
0	[SLPS]	0	636.415	-98.295	0	59.298	0	0	
0	[SLPS]	0	636.416	-98.295	0	59.299	0	0	
0	[SLPS]	0	636.416	-98.295	0	59.299	0	0	
0	[SLPS]	0	636.415	-98.296	0	59.298	0	0	
0	[SLPS]	0	636.413	-98.295	0	59.294	0	0	
0	[SLPS]	0	636.413	-98.295	0	59.294	0	0	
0	[SLPS]	0	636.412	-98.295	0	59.294	0	0	
0	[SLPS]	0	636.412	-98.295	0	59.294	0	0	
0	[SLPS]	0	636.411	-98.296	0	59.293	0	0	
0	[SLPS]	0	636.413	-98.295	0	59.295	0	0	
0	[SLPS]	0	636.413	-98.295	0	59.295	0	0	
0	[SLPS]	0	636.412	-98.297	0	59.296	0	0	
0	[SLPS]	0	636.412	-98.297	0	59.296	0	0	
0	[SLPS]	0	636.413	-98.297	0	59.295	0	0	
0	[SLPS]	0	636.413	-98.295	0	59.295	0	0	
0	[SLPS]	0	636.413	-98.295	0	59.295	0	0	
0	[SLPS]	0	636.414	-98.297	0	59.291	0	0	
0	[SLPS]	0	636.414	-98.297	0	59.291	0	0	
0	[SLPS]	0	636.415	-98.298	0	59.292	0	0	
0	[SLPS]	0	636.415	-98.297	0	59.290	0	0	
0	[SLPS]	0	636.415	-98.297	0	59.290	0	0	
0	[SLPS]	0	636.417	-98.299	0	59.294	0	0	
0	[SLPS]	0	636.417	-98.299	0	59.294	0	0	
0	[SLPS]	0	636.416	-98.296	0	59.292	0	0	
0	[SLPS]	0	636.419	-98.297	0	59.295	0	0	
0	[SLPS]	0	636.419	-98.297	0	59.295	0	0	
0	[SLPS]	0	636.420	-98.295	0	59.294	0	0	
0	[SLPS]	0	636.420	-98.295	0	59.294	0	0	
0	[SLPS]	0	636.420	-98.298	0	59.293	0	0	
0	[SLPS]	0	636.421	-98.294	0	59.291	0	0	
0	[SLPS]	0	636.421	-98.294	0	59.291	0	0	
